Company,Sector,Country,Region,Indicator,KPI,Unit,2023,2022,2021,2020
Southern Sun,Consumer Cyclical,South Africa,Africa,Safety,Lost-time injury frequency rate (LTIFR),Rate,1.5
Southern Sun,Consumer Cyclical,South Africa,Africa,Labour,Unionised employees,%,18.1
Southern Sun,Consumer Cyclical,South Africa,Africa,Diversity,Top management - Black,%,20.0
Southern Sun,Consumer Cyclical,South Africa,Africa,Diversity,Senior management - Black,%,38.6
Southern Sun,Consumer Cyclical,South Africa,Africa,Diversity,Management - Black,%,72.9
Spear REIT,Real Estate,South Africa,Africa,Employees,Number of employees,Number,29
Spear REIT,Real Estate,South Africa,Africa,Diversity,Black employees,%,62
Spear REIT,Real Estate,South Africa,Africa,Diversity,White employees,%,38
Spear REIT,Real Estate,South Africa,Africa,Diversity,Female employees,%,48
Spear REIT,Real Estate,South Africa,Africa,Diversity,Male employees,%,52
Stadio Holdings,Consumer Defensive,South Africa,Africa,Employees,Number of employees,Number,1193
Stadio Holdings,Consumer Defensive,South Africa,Africa,Employee remuneration,Salaries and wages,Rmillion,601
Stadio Holdings,Consumer Defensive,South Africa,Africa,CSI,CSI spend,Rmillion,45
Stadio Holdings,Consumer Defensive,South Africa,Africa,Skills development,Bursary spend,Rmillion,44
Stadio Holdings,Consumer Defensive,South Africa,Africa,Training and development,Training and development spend,Rmillion,4.0
Stadio Holdings,Consumer Defensive,South Africa,Africa,Diversity,Female employees,%,66
Stadio Holdings,Consumer Defensive,South Africa,Africa,Diversity,Male employees,%,34
Stadio Holdings,Consumer Defensive,South Africa,Africa,Diversity,Black employees,%,41
Stadio Holdings,Consumer Defensive,South Africa,Africa,Diversity,White employees,%,50
Stadio Holdings,Consumer Defensive,South Africa,Africa,Diversity,Indian employees,%,9
SBN Holdings Limited,Financial Services,South Africa,Africa,Learning and development,Learning and development spend,N$million,9.2
SBN Holdings Limited,Financial Services,South Africa,Africa,Learning and development,Number of graduates,Number,10
SBN Holdings Limited,Financial Services,South Africa,Africa,Learning and development,Number of bursaries,Number,7
SBN Holdings Limited,Financial Services,South Africa,Africa,Learning and development,Employees receiving funding,Number,65
SBN Holdings Limited,Financial Services,South Africa,Africa,Employee remuneration,Salaries and wages,N$million,812.6
SBN Holdings Limited,Financial Services,South Africa,Africa,Supply chain,Supplier and enterprise development spend,N$million,866.1
SBN Holdings Limited,Financial Services,South Africa,Africa,CSI,CSI spend,N$million,4.2
Stefanutti Stocks,Industrials,South Africa,Africa,Employees,South African employees,Number,2707
Stefanutti Stocks,Industrials,South Africa,Africa,Employees,Foreign national employees,Number,3698
Stefanutti Stocks,Industrials,South Africa,Africa,Employees,Number of employees,Number,6405
Stefanutti Stocks,Industrials,South Africa,Africa,Labour,Unionised employees,%,41
Stefanutti Stocks,Industrials,South Africa,Africa,CSI,CSI spend,Rmillion,1.8
Stefanutti Stocks,Industrials,South Africa,Africa,Diversity,Black employees,Number,2161
Stefanutti Stocks,Industrials,South Africa,Africa,Training and development,Training and development spend,Rmillion,8.1
Stefanutti Stocks,Industrials,South Africa,Africa,Training and development,"Number of bursaries, learnerships and apprenticeships",Number,142
Stefanutti Stocks,Industrials,South Africa,Africa,Safety,Lost-time injury frequency rate (LTIFR),Rate,0.05
Stefanutti Stocks,Industrials,South Africa,Africa,Safety,Total recordable case rate (TRCR),Rate,0.44
Stefanutti Stocks,Industrials,South Africa,Africa,Employees,Employee turnover rate - Voluntary,%,10.7
Stefanutti Stocks,Industrials,South Africa,Africa,Employees,Employee turnover rate - Involuntary,%,20.9
Stefanutti Stocks,Industrials,South Africa,Africa,Training and development,Number of employees trained,Number,278
Stefanutti Stocks,Industrials,South Africa,Africa,Training and development,Average training hours per employee,Hours,63.30
Stefanutti Stocks,Industrials,South Africa,Africa,Safety,Lost time injuries (LTIs),Number,3
Stefanutti Stocks,Industrials,South Africa,Africa,Safety,Restricted work cases,Number,5
Stefanutti Stocks,Industrials,South Africa,Africa,Safety,Medical treatment cases (MTC),Number,17
Stefanutti Stocks,Industrials,South Africa,Africa,Safety,First aid cases,Number,58
Stefanutti Stocks,Industrials,South Africa,Africa,Safety,Safety incidents,Number,83
Sun International,Consumer Cyclical,South Africa,Africa,Supply chain,Supplier and enterprise development spend,Rmillion,72
Sun International,Consumer Cyclical,South Africa,Africa,Health and safety,Number of fatalities,Number,1
Sun International,Consumer Cyclical,South Africa,Africa,Health and safety,Fatal injury frequency rate (FIFR),Rate,0.01
Sun International,Consumer Cyclical,South Africa,Africa,Health and safety,Lost-time injury frequency rate (LTIFR),Rate,0.98
Sun International,Consumer Cyclical,South Africa,Africa,Health and safety,Total recordable injury frequency rate (TRIFR),Rate,1.28
Sun International,Consumer Cyclical,South Africa,Africa,Health and safety,Total injury frequency rate (TIFR),Rate,4.70
Sun International,Consumer Cyclical,South Africa,Africa,Health and safety,First aid cases,Number,438
Sun International,Consumer Cyclical,South Africa,Africa,Health and safety,Medical treatment cases (MTC),Number,37
Sun International,Consumer Cyclical,South Africa,Africa,Health and safety,Lost time injuries (LTIs),Number,125
Sun International,Consumer Cyclical,South Africa,Africa,Health and safety,Total recordable injuries,Number,163
Sun International,Consumer Cyclical,South Africa,Africa,Employees,Person hours worked,Hours,25561051
Sun International,Consumer Cyclical,South Africa,Africa,Employees,Employee turnover rate,%,8.03
Sun International,Consumer Cyclical,South Africa,Africa,Employees,Employee turnover rate - Involuntary,%,5.48
Sun International,Consumer Cyclical,South Africa,Africa,Health and safety,Number of fatalities,Number,1
Sun International,Consumer Cyclical,South Africa,Africa,Training and development,Training and development spend,Rmillion,84
Sun International,Consumer Cyclical,South Africa,Africa,Employees,Employee turnover rate,%,10.3
Sun International,Consumer Cyclical,South Africa,Africa,Diversity,Black employees,%,94.6
Sun International,Consumer Cyclical,South Africa,Africa,Diversity,Female employees,%,58
Sun International,Consumer Cyclical,South Africa,Africa,CSI,CSI spend,Rmillion,4.7
Super Group,Industrials,South Africa,Africa,Employees,Number of employees,Number,14934
Super Group,Industrials,South Africa,Africa,Employees,New hires,Number,1859
Super Group,Industrials,South Africa,Africa,Training and development,Employees participating in training programmes,Number,573
Super Group,Industrials,South Africa,Africa,Skills development,Skills development trainees,Number,4107
Super Group,Industrials,South Africa,Africa,Diversity,Black management,%,78
Super Group,Industrials,South Africa,Africa,Diversity,Top management - Black,%,37
Super Group,Industrials,South Africa,Africa,Diversity,Senior management - Black,%,33
Super Group,Industrials,South Africa,Africa,Diversity,Middle management - Black,%,67
Super Group,Industrials,South Africa,Africa,Diversity,Junior management - Black,%,87
Super Group,Industrials,South Africa,Africa,Diversity,African employees,Number,7277
Super Group,Industrials,South Africa,Africa,Diversity,White employees,Number,1576
Super Group,Industrials,South Africa,Africa,Diversity,Coloured employees,Number,1080
Super Group,Industrials,South Africa,Africa,Diversity,Indian employees,Number,418
Super Group,Industrials,South Africa,Africa,Diversity,Female employees,%,21
Super Group,Industrials,South Africa,Africa,Diversity,Female employees,Number,3125
Super Group,Industrials,South Africa,Africa,Diversity,Male employees,%,79
Super Group,Industrials,South Africa,Africa,Diversity,Male employees,Number,11809
Super Group,Industrials,South Africa,Africa,Health and safety,Safety incidents,Number,549
Super Group,Industrials,South Africa,Africa,CSI,CSI spend,Rmillion,21.1
Sygnia,Financial Services,South Africa,Africa,Diversity,Female employees,%,57
Telkom,Communication Services,South Africa,Africa,Employees,Number of employees,Number,11624
Telkom,Communication Services,South Africa,Africa,Employee remuneration,Salaries and wages,Rmillion,8227
Telkom,Communication Services,South Africa,Africa,Diversity,Male employees,%,68
Telkom,Communication Services,South Africa,Africa,Diversity,Female employees,%,32
Telkom,Communication Services,South Africa,Africa,Diversity,Black South African employees,%,70
Telkom,Communication Services,South Africa,Africa,Diversity,White South African employees,%,28
Telkom,Communication Services,South Africa,Africa,Diversity,Foreign national employees,%,2
Telkom,Communication Services,South Africa,Africa,Employees,Employee turnover rate,%,5.07
Telkom,Communication Services,South Africa,Africa,Employees,Number of employees - Differently abled,Number,104
Telkom,Communication Services,South Africa,Africa,Skills development,"Number of learnerships, internships and apprenticeships",Number,1181
Telkom,Communication Services,South Africa,Africa,Safety,Total recordable injury frequency rate (TRIFR),Rate,0.61
Telkom,Communication Services,South Africa,Africa,Safety,Lost-time injury frequency rate (LTIFR),Rate,0.51
Telkom,Communication Services,South Africa,Africa,Supply chain,Supplier and enterprise development spend,Rbillion,28.72
Texton Property Fund,Real Estate,South Africa,Africa,Employees,Number of employees,Number,20
Texton Property Fund,Real Estate,South Africa,Africa,Diversity,Employee average age,Years,43
Texton Property Fund,Real Estate,South Africa,Africa,Employees,HDSA employees,%,50
Texton Property Fund,Real Estate,South Africa,Africa,Employees,New hires,Number,3
Texton Property Fund,Real Estate,South Africa,Africa,Employees,Employee turnover rate,Number,4
Tharisa,Basic Materials,South Africa,Africa,Employees,Number of employees,Number,4261
Tharisa,Basic Materials,South Africa,Africa,Employees,Number of contractors,Number,2327
Tharisa,Basic Materials,South Africa,Africa,Diversity,HDSA employees,%,94
Tharisa,Basic Materials,South Africa,Africa,Diversity,Female employees,%,26
Tharisa,Basic Materials,South Africa,Africa,Employees,Employee turnover rate,Number,268
Tharisa,Basic Materials,South Africa,Africa,Safety,Number of fatalities,Number,1
Tharisa,Basic Materials,South Africa,Africa,Safety,Medical treatment cases (MTC),Number,8
Tharisa,Basic Materials,South Africa,Africa,Safety,Lost time injuries (LTIs),Number,7
Tharisa,Basic Materials,South Africa,Africa,Safety,Lost-time injury frequency rate (LTIFR),Rate,0.13
Tharisa,Basic Materials,South Africa,Africa,Safety,Total recordable case frequency rate (TRCFR),Rate,0.29
Tharisa,Basic Materials,South Africa,Africa,Safety,Fatal injury frequency rate (FIFR),Rate,0.02
Tharisa,Basic Materials,South Africa,Africa,Health and safety,Number of employees tested for HIV/AIDS,Number,3876
Tharisa,Basic Materials,South Africa,Africa,Health and safety,Number of employees who tested positive for HIV/AIDS,Number,155
Tharisa,Basic Materials,South Africa,Africa,Health and safety,Number of employees who know their HIV status,Number,3999
Tharisa,Basic Materials,South Africa,Africa,Health and safety,Number of employees qho attended wellness days,Number,257
Tharisa,Basic Materials,South Africa,Africa,Training and development,Number of interns and graduates,Number,72
Tharisa,Basic Materials,South Africa,Africa,Training and development,Employees awarded study assistance,Number,62
Tharisa,Basic Materials,South Africa,Africa,Training and development,Training and development spend,$million,1.9
The Foschini Group,Consumer Cyclical,South Africa,Africa,Employees,Number of employees,Number,46566
The Foschini Group,Consumer Cyclical,South Africa,Africa,Employees,Number of employees - Differently abled,Number,1076
The Foschini Group,Consumer Cyclical,South Africa,Africa,CSI,CSI spend,Rmillion,104
The Foschini Group,Consumer Cyclical,South Africa,Africa,Skills development,Youth opportunities,Number,2076
The Foschini Group,Consumer Cyclical,South Africa,Africa,Diversity,Female employees,%,66.3
The Foschini Group,Consumer Cyclical,South Africa,Africa,Employee remuneration,Salaries and wages,Rmillion,9019.6
The Spar Group,Consumer Defensive,South Africa,Africa,CSI,CSI spend,Rmillion,23.0
The Spar Group,Consumer Defensive,South Africa,Africa,Employees,Number of employees,Number,10281
The Spar Group,Consumer Defensive,South Africa,Africa,Skills development,YES programme beneficiaries,Number,484
The Spar Group,Consumer Defensive,South Africa,Africa,Employee remuneration,Salaries and wages,Rmillion,7966
Trellidor Group,Industrials,South Africa,Africa,Employees,Number of employees,Number,503
Trellidor Group,Industrials,South Africa,Africa,Diversity,African Male employees,Number,141
Trellidor Group,Industrials,South Africa,Africa,Diversity,African Female employees,Number,82
Trellidor Group,Industrials,South Africa,Africa,Diversity,African employees,Number,223
Trellidor Group,Industrials,South Africa,Africa,Diversity,Indian Male employees,Number,69
Trellidor Group,Industrials,South Africa,Africa,Diversity,Indian Female employees,Number,51
Trellidor Group,Industrials,South Africa,Africa,Diversity,Indian employees,Number,120
Trellidor Group,Industrials,South Africa,Africa,Diversity,Coloured Male employees,Number,85
Trellidor Group,Industrials,South Africa,Africa,Diversity,Coloured Female employees,Number,27
Trellidor Group,Industrials,South Africa,Africa,Diversity,Coloured employees,Number,112
Trellidor Group,Industrials,South Africa,Africa,Diversity,White Male employees,Number,31
Trellidor Group,Industrials,South Africa,Africa,Diversity,White Female employees,Number,17
