ABB,Industrials,United States,North America,Board diversity,Female board members,%,-,20,20,18
ABB,Industrials,United States,North America,Board diversity,Board members less than 30 years,%,-,0,0,0
ABB,Industrials,United States,North America,Board diversity,Board members between 30 - 50 years,-,10,30,9
ABB,Industrials,United States,North America,Board diversity,Board members over 50 years,%,-,90,70,91
ABB,Industrials,United States,North America,Board diversity,Number of nationalities,Number,-,9,9,9
Abbott Laboratories,Healthcare,United States,North America,Board composition,Number of board members,Number,12,12,12
Abbott Laboratories,Healthcare,United States,North America,Board composition,Chairmain of the board,Number,1,1,1,1
Abbott Laboratories,Healthcare,United States,North America,Board composition,Executive directors,Number,1,1,1
Abbott Laboratories,Healthcare,United States,North America,Board composition,Non-executive directors,Number,11,11,11,11
Abbott Laboratories,Healthcare,United States,North America,Board composition,Independent non-executive directors,Number,11,11,11,11
Abbott Laboratories,Healthcare,United States,North America,Board diversity,Female board members,%,42,42,33,31
Abbott Laboratories,Healthcare,United States,North America,Board diversity,Racially/Ethnically diverse board members,%,25,25,17,8
Abbott Laboratories,Healthcare,United States,North America,Board tenure,Board tenure - 0 - 4 years,Years,6,7,7,6
Abbott Laboratories,Healthcare,United States,North America,Board tenure,Board tenure - 5 - 10 years,Years,3,2,2,2
Abbott Laboratories,Healthcare,United States,North America,Board tenure,Board tenure - 11+ years,Years,3,3,3,5
Abbvie,Healthcare,United States,North America,Board diversity,Female board members,%,38,27,-
Abbvie,Healthcare,United States,North America,Board diversity,Racially/Ethnically diverse board members,%,15,18,-
ABM Industries Inc,Industrials,United States,North America,Board composition,Number of board members,Number,10,10,10,10
ABM Industries Inc,Industrials,United States,North America,Board composition,Independent non-executive directors,%,90
ABM Industries Inc,Industrials,United States,North America,Board diversity,Female board members,%,30,30,40,40
ABM Industries Inc,Industrials,United States,North America,Board diversity,Male board members,%,70,70,60,60
ABM Industries Inc,Industrials,United States,North America,Board diversity,Ethnically/Racially diverse board members,%,30
ABM Industries Inc,Industrials,United States,North America,Board tenure,Average tenure of board members,Years,7
Acadia Realty Trust,Real Estate,United States,North America,Board composition,Number of board members,Number,8,9,10,8
Acadia Realty Trust,Real Estate,United States,North America,Board composition,Executive directors,Number,1,1,1,1
Acadia Realty Trust,Real Estate,United States,North America,Board composition,Independent non-executive directors,Number,7,8,9,7
Acadia Realty Trust,Real Estate,United States,North America,Board diversity,White board members,%,62,89,87,100
Acadia Realty Trust,Real Estate,United States,North America,Board diversity,Racially/Ethnically diverse board members,%,38,11,13,0
Acadia Realty Trust,Real Estate,United States,North America,Board diversity,Male board members,%,62,78,67,75
Acadia Realty Trust,Real Estate,United States,North America,Board diversity,Female board members,%,38,22,33,25
Accenture Plc,Technology,United States,North America,Board composition,Number of board members,Number,11
Accenture Plc,Technology,United States,North America,Board diversity,Number of female board members,Number,5
Accenture Plc,Technology,United States,North America,Board diversity,Female board members,%,45
Accenture Plc,Technology,United States,North America,Board diversity,Ethnically/Racially diverse board members,%,45
Accenture Plc,Technology,United States,North America,Board diversity,Hispanic or Latino board members,Number,1
Accenture Plc,Technology,United States,North America,Board diversity,Black or African American board members,Number,2
Accenture Plc,Technology,United States,North America,Board diversity,Asian board members,Number,2
Accenture Plc,Technology,United States,North America,Board tenure,Average board tenure,Years,6.1
Accenture Plc,Technology,United States,North America,Board tenure,Board tenure - > 6 years,Number,6
Accenture Plc,Technology,United States,North America,Board tenure,Board tenure - 2 - 6 years,Number,3
Accenture Plc,Technology,United States,North America,Board tenure,Board tenure - < 2 years,Number,2
Accenture Plc,Technology,United States,North America,Board diversity,Average age of board members,Years,63
Accenture Plc,Technology,United States,North America,B-BBEE level,B-BBEE level,Level,1,1,1,1
ACCO Brands,Consumer Cyclical,United States,North America,Board diversity,Female board members,%,33.0,31.7,29.6,27.7
Aoxin Q & M,Healthcare,Singapore,Asia,Board composition,Number of board members,Number,7
Suntec REIT,Real Estate,Singapore,Asia,Board composition,Number of board members,Number,8
Suntec REIT,Real Estate,Singapore,Asia,Board diversity,Female board members,Number,2
Suntec REIT,Real Estate,Singapore,Asia,Board diversity,Male board members,Number,6
Suntec REIT,Real Estate,Singapore,Asia,Board diversity,Board members between 30 - 50 years,Number,1
Suntec REIT,Real Estate,Singapore,Asia,Board diversity,Board members over 50 years,Number,7
ARA H-Trust,Real Estate,Singapore,Asia,Ethics,Number of whistleblowing reports,Number,0
ARA H-Trust,Real Estate,Singapore,Asia,Board diversity,Board members between 30 - 50 years,%,12.5
ARA H-Trust,Real Estate,Singapore,Asia,Board diversity,Board members over 50 years,%,87.5
ARA H-Trust,Real Estate,Singapore,Asia,Board diversity,Male board members,%,75
ARA H-Trust,Real Estate,Singapore,Asia,Board diversity,Female board members,%,25
Asiamedic Limited,Healthcare,Singapore,Asia,Board composition,Number of board members,Number,5,5
Asiamedic Limited,Healthcare,Singapore,Asia,Board diversity,Female board members,%,40,40
Asiamedic Limited,Healthcare,Singapore,Asia,Board diversity,Number of female board members,Number,2,2
Asiamedic Limited,Healthcare,Singapore,Asia,Board diversity,Board members between 30 - 50 years,%,67,67
Asiamedic Limited,Healthcare,Singapore,Asia,Board diversity,Board members over 50 years,%,33,33
Aspial Corporation Limited,Real Estate,Singapore,Asia,Board diversity,Male board members,%,50
Aspial Corporation Limited,Real Estate,Singapore,Asia,Board diversity,Female board members,%,50
Aspial Corporation Limited,Real Estate,Singapore,Asia,Board diversity,Board members over 50 years,%,100
Aspial Lifestyle,Consumer Cyclical,Singapore,Asia,Board diversity,Male board members,%,83
Aspial Lifestyle,Consumer Cyclical,Singapore,Asia,Board diversity,Female board members,%,17
Aspial Lifestyle,Consumer Cyclical,Singapore,Asia,Board diversity,Board members over 50 years,%,100
AMP Limited,Financial Services,Singapore,Asia,Breaches,Number of breaches,Number,5,2,5
AMP Limited,Financial Services,Singapore,Asia,Ethics,Number of alleged misconduct cases,Number,40,64,134
AMP Limited,Financial Services,Singapore,Asia,Ethics,Number of substantiated misconduct cases,Number,36,51,99
AMP Limited,Financial Services,Singapore,Asia,Ethics,Number of minor misconduct substantiated cases,Number,24,31,46
AMP Limited,Financial Services,Singapore,Asia,Ethics,Number of cases not substantiated,Number,4,12,35
AMP Limited,Financial Services,Singapore,Asia,Ethics,Number of sexual harassment cases,Number,0,2,5
AMP Limited,Financial Services,Singapore,Asia,Ethics,Number of sexual harassment cases substantiated,Number,0,1,1
AMP Limited,Financial Services,Singapore,Asia,Ethics,Number of sexual harassment cases not substantiated,Number,0,1,4
AMP Limited,Financial Services,Singapore,Asia,Ethics,Number of whistleblowing reports,Number,5,7,25
AMP Limited,Financial Services,Singapore,Asia,Board diversity,Female board members,%,50,50
AMP Limited,Financial Services,Singapore,Asia,Board diversity,Male board members,%,50,50
A-Sonic Aerospace,Industrials,Singapore,Asia,Tax transparency,Tax paid,US $,437000,791000
Abundance International Limited,Consumer Cyclical,Singapore,Asia,Board diversity,Number of female board members,Number,1
Abundance International Limited,Consumer Cyclical,Singapore,Asia,Board composition,Number of board members,Number,6
Abundance International Limited,Consumer Cyclical,Singapore,Asia,Board composition,Executive directors,Number,3
Abundance International Limited,Consumer Cyclical,Singapore,Asia,Board composition,Independent directors,Number,3
Abundance International Limited,Consumer Cyclical,Singapore,Asia,Tax transparency,Tax paid,US $,19000,435000
Advanced Holdings,Industrials,Singapore,Asia,Board composition,Number of board members,Number,13,12
Advanced Holdings,Industrials,Singapore,Asia,Board diversity,Number of female board members,Number,3,2
Advanced Holdings,Industrials,Singapore,Asia,Board diversity,Number of male board members,Number,10,10
Advanced Holdings,Industrials,Singapore,Asia,Board diversity,Female board members,%,23,17
Advanced Holdings,Industrials,Singapore,Asia,Board diversity,Male board members,%,77,83
Advanced Holdings,Industrials,Singapore,Asia,Board diversity,Board members between 30 - 50 years,%,31,33
Advanced Holdings,Industrials,Singapore,Asia,Board diversity,Board members over 50 years,%,69,67
Advanced Holdings,Industrials,Singapore,Asia,Board diversity,Board members - Singaporean,%,69,67
Advanced Holdings,Industrials,Singapore,Asia,Board diversity,Board members - Indonesian,%,23,25
Advanced Holdings,Industrials,Singapore,Asia,Board diversity,Board members - Indian,%,8,8
Advanced Systems Automation Limited,Financial Services,Singapore,Asia,Board composition,Number of board members,Number,4,4
Advanced Systems Automation Limited,Financial Services,Singapore,Asia,Board diversity,Male board members,%,100,100
Advanced Systems Automation Limited,Financial Services,Singapore,Asia,Board diversity,Board members over 50 years,%,100,100
AEM Holdings,Technology,Singapore,Asia,Board composition,Number of board members,Number,7,7,7
AEM Holdings,Technology,Singapore,Asia,Board diversity,Number of female board members,Number,1,1,1
AEM Holdings,Technology,Singapore,Asia,Board diversity,Number of male board members,Number,6,6,6
AEM Holdings,Technology,Singapore,Asia,Board diversity,Female board members,%,14,14,14
AEM Holdings,Technology,Singapore,Asia,Board diversity,Male board members,%,86,86,86
AEM Holdings,Technology,Singapore,Asia,Board diversity,Board members over 50 years,%,100,100,100
AF Global,Real Estate,Singapore,Asia,Board diversity,Male board members,%,100
AF Global,Real Estate,Singapore,Asia,Board diversity,Board members between 30 - 50 years,%,20
AF Global,Real Estate,Singapore,Asia,Board diversity,Board members over 50 years,%,80
AF Global,Real Estate,Singapore,Asia,Tax transparency,Tax paid,S $ 000,415
AJJ Medtech,Healthcare,Singapore,Asia,Board composition,Number of board members,Number,5
AJJ Medtech,Healthcare,Singapore,Asia,Board composition,Executive directors,Number,2
AJJ Medtech,Healthcare,Singapore,Asia,Board composition,Independent directors,Number,3
AJJ Medtech,Healthcare,Singapore,Asia,Board diversity,Number of female board members,Number,1
AJJ Medtech,Healthcare,Singapore,Asia,Board diversity,Number of male board members,Number,4
AJJ Medtech,Healthcare,Singapore,Asia,Board diversity,Female board members,%,20
Kweichow Moutai Co. Ltd,Consumer Defensive,China,Asia,Board composition,Number of board members,Number,7
Kweichow Moutai Co. Ltd,Consumer Defensive,China,Asia,Board composition,Executive directors,Number,1
Kweichow Moutai Co. Ltd,Consumer Defensive,China,Asia,Board composition,Independent directors,Number,3
Kweichow Moutai Co. Ltd,Consumer Defensive,China,Asia,Board diversity,Number of female board members,Number,2
Tencent,Technology,China,Asia,Board composition,Number of board members,Number,8
Tencent,Technology,China,Asia,Board composition,Executive directors,Number,1
Tencent,Technology,China,Asia,Board composition,Non-executive directors,Number,2
Tencent,Technology,China,Asia,Board composition,Independent non-executive directors,Number,5
Industrial and Commercial Bank of China,Financial Services,China,Asia,Board composition,Number of board members,Number,12
Industrial and Commercial Bank of China,Financial Services,China,Asia,Board composition,Executive directors,Number,2
Industrial and Commercial Bank of China,Financial Services,China,Asia,Board composition,Non-executive directors,Number,5
